Date,Price,Open,High,Low,Change %
2012-02-27,157.125,157.575,157.725,156.425,-0.0016
2012-02-28,157.65,157.7,157.75,157.1,0.0033
2012-02-29,157.325,157.625,157.805,157.325,-0.0021
2012-03-01,157.375,157.375,157.775,156.425,0.0003
2012-03-02,157.525,157.375,158.095,157.375,0.001
2012-03-05,157.75,157.5,158.7,157.5,0.0014000000000000002
2012-03-06,157.625,157.875,157.925,157.425,-0.0008
2012-03-07,157.35,157.9,157.9,157.35,-0.0017000000000000001
2012-03-08,157.66,157.91,157.91,157.21,0.002
2012-03-09,157.35,157.6,158.0,156.6,-0.002
2012-03-12,158.25,158.0,158.25,157.4,0.005699999999999999
2012-03-13,158.125,158.125,158.475,158.125,-0.0008
2012-03-14,157.75,158.05,158.25,157.55,-0.0024
2012-03-15,157.675,157.725,158.125,157.605,-0.0005
2012-03-16,157.85,157.95,158.1,157.7,0.0011
2012-03-19,157.65,157.85,157.9,157.53,-0.0013
2012-03-20,157.5,158.05,158.05,157.5,-0.001
2012-03-21,158.0,157.75,158.0,157.55,0.0032
2012-03-22,157.775,157.675,157.775,157.325,-0.0014000000000000002
2012-03-23,157.7,157.3,157.72,157.3,-0.0005
2012-03-26,157.65,157.65,157.7,157.4,-0.0003
2012-03-27,157.45,157.85,159.65,157.45,-0.0013
2012-03-28,157.7,157.39,157.8,157.39,0.0016
2012-03-29,157.7,157.7,158.05,157.45,0.0
2012-03-30,157.875,157.775,157.875,157.675,0.0011
2012-04-02,157.7,157.7,157.8,157.34,-0.0011
2012-04-03,157.65,157.8,157.8,157.45,-0.0003
2012-04-04,157.685,157.775,157.775,157.525,0.0002
2012-04-05,157.63,157.49,157.67,157.4,-0.0003
2012-04-06,157.675,157.565,157.675,157.565,0.0003
2012-04-09,157.67,157.49,157.67,157.49,0.0
2012-04-10,157.44,157.49,157.67,157.35,-0.0015
2012-04-11,157.75,157.69,157.87,157.4,0.002
2012-04-12,157.675,157.565,157.745,157.265,-0.0005
2012-04-13,157.475,157.565,159.475,157.325,-0.0013
2012-04-16,157.465,157.565,157.675,157.025,-0.0001
2012-04-17,157.6,157.64,158.2,157.4,0.0009
2012-04-18,157.35,157.69,157.83,157.35,-0.0016
2012-04-19,157.375,157.375,157.505,156.975,0.0002
2012-04-20,157.275,157.375,157.375,157.065,-0.0006
2012-04-23,157.25,157.13,157.55,157.05,-0.0002
2012-04-24,157.425,157.205,157.425,157.075,0.0011
2012-04-25,157.275,157.205,157.425,156.625,-0.001
2012-04-26,157.545,157.205,157.545,156.965,0.0017000000000000001
2012-04-27,157.675,157.205,157.745,157.205,0.0008
2012-04-30,157.425,157.205,157.625,157.205,-0.0016
2012-05-01,157.445,157.205,157.445,157.205,0.0001
2012-05-02,157.475,157.205,158.425,157.025,0.0002
2012-05-03,157.25,157.33,157.55,157.25,-0.0014000000000000002
2012-05-04,157.25,157.33,158.33,157.15,0.0
2012-05-07,157.365,157.205,157.975,156.425,0.0007000000000000001
2012-05-08,157.5,157.13,157.5,157.1,0.0009
2012-05-09,157.75,157.33,157.97,157.33,0.0016
2012-05-10,157.75,157.33,157.97,157.33,0.0
2012-05-11,157.85,157.23,157.9,156.45,0.0006
2012-05-14,157.985,157.205,157.985,157.205,0.0009
2012-05-15,158.275,157.205,159.025,157.205,0.0018
2012-05-16,158.98,157.85,158.98,157.85,0.0045000000000000005
2012-05-17,159.025,159.075,159.425,158.775,0.0003
2012-05-18,159.0,159.1,159.55,158.7,-0.0002
2012-05-21,158.75,158.75,159.45,158.65,-0.0016
2012-05-22,159.25,159.05,159.35,158.95,0.0031
2012-05-23,159.35,159.3,159.85,159.2,0.0006
2012-05-24,159.65,159.55,160.15,159.4,0.0019
2012-05-25,159.76,159.7,160.4,159.65,0.0007000000000000001
2012-05-28,158.9,159.55,160.3,158.85,-0.0054
2012-05-29,159.125,158.975,159.125,158.975,0.0014000000000000002
2012-05-30,159.975,158.975,159.975,158.975,0.0053
2012-05-31,159.85,160.0,160.2,159.7,-0.0008
2012-06-01,160.6,159.95,160.8,159.95,0.004699999999999999
2012-06-04,161.3,160.6,161.51,160.6,0.0044
2012-06-05,162.24,161.16,162.41,161.16,0.0058
2012-06-06,161.15,162.15,163.6,161.0,-0.0067
2012-06-07,162.425,160.925,162.595,160.925,0.0079
2012-06-08,163.0,162.55,163.0,162.5,0.0034999999999999996
2012-06-11,163.0,162.66,163.16,162.56,0.0
2012-06-12,162.75,162.99,163.65,162.64,-0.0015
2012-06-13,162.9,162.6,163.36,162.59,0.0009
2012-06-14,163.05,163.34,163.42,162.95,0.0009
2012-06-15,163.5,163.34,163.55,162.95,0.0028000000000000004
2012-06-18,162.125,163.465,163.625,162.125,-0.0084
2012-06-19,161.625,162.325,162.325,160.775,-0.0031
2012-06-20,162.525,161.625,162.865,161.255,0.005600000000000001
2012-06-21,162.55,162.45,162.69,162.07,0.0002
2012-06-22,162.915,162.605,163.195,162.205,0.0022
2012-06-25,162.655,163.195,163.225,162.655,-0.0016
2012-06-26,162.75,162.8,163.15,162.45,0.0006
2012-06-27,162.65,162.7,162.7,162.0,-0.0006
2012-06-28,162.84,162.76,163.26,162.71,0.0012
2012-06-29,162.75,163.34,163.34,162.55,-0.0006
2012-07-02,162.75,162.7,163.3,162.64,0.0
2012-07-03,162.65,162.75,163.3,162.64,-0.0006
2012-07-04,162.95,162.7,163.29,162.7,0.0018
2012-07-05,162.05,163.19,163.19,161.9,-0.0055000000000000005
2012-07-06,160.9,162.2,162.35,160.9,-0.0070999999999999995
2012-07-09,160.705,162.605,162.605,160.495,-0.0012
2012-07-10,160.845,160.785,161.305,160.785,0.0009
2012-07-11,161.25,160.86,161.25,160.86,0.0025
2012-07-12,162.205,161.075,162.205,161.055,0.0059
2012-07-13,162.275,162.275,162.275,161.775,0.0004
2012-07-16,162.255,162.255,162.275,161.355,-0.0001
2012-07-17,160.25,162.4,162.4,160.2,-0.0124
2012-07-18,161.25,160.35,161.3,160.05,0.0062
2012-07-19,161.35,160.85,162.09,160.85,0.0006
2012-07-20,161.2,161.7,161.85,161.2,-0.0009
2012-07-23,160.85,161.25,161.57,160.85,-0.0022
2012-07-24,160.875,161.125,161.125,160.475,0.0002
2012-07-25,159.65,161.0,161.0,158.0,-0.0076
2012-07-26,160.7,159.6,160.85,159.55,0.0066
2012-07-27,160.9,160.7,161.25,160.7,0.0012
2012-07-30,160.55,161.05,161.4,160.55,-0.0022
2012-07-31,160.75,160.55,160.95,160.55,0.0012
2012-08-01,160.85,160.65,161.05,160.65,0.0006
2012-08-02,161.4,160.9,161.68,160.9,0.0034000000000000002
2012-08-03,161.8,161.25,161.8,161.25,0.0025
2012-08-06,161.65,161.9,161.9,161.5,-0.0009
2012-08-07,161.65,161.65,161.8,161.55,0.0
2012-08-08,160.25,161.75,161.75,160.05,-0.0087
2012-08-09,158.75,159.95,159.95,158.05,-0.009399999999999999
2012-08-10,158.37,158.7,159.05,158.25,-0.0024
2012-08-13,157.85,158.17,158.47,157.6,-0.0033
2012-08-14,158.55,157.85,158.7,157.59,0.0044
2012-08-15,156.75,158.75,158.75,156.75,-0.011399999999999999
2012-08-16,157.0,156.55,157.0,156.35,0.0016
2012-08-17,157.8,156.85,158.0,156.85,0.0051
2012-08-20,157.75,157.85,158.0,157.75,-0.0003
2012-08-21,157.8,157.8,157.96,157.8,0.0003
2012-08-22,157.65,157.85,158.4,157.65,-0.001
2012-08-23,158.3,157.65,158.37,157.65,0.0040999999999999995
2012-08-24,158.15,158.2,158.45,157.7,-0.0009
2012-08-27,157.95,158.1,158.3,157.95,-0.0013
2012-08-28,158.2,158.3,158.3,157.85,0.0016
2012-08-29,158.1,158.2,158.27,158.05,-0.0006
2012-08-30,158.1,158.05,158.1,157.55,0.0
2012-08-31,158.0,157.95,158.17,157.95,-0.0006
2012-09-03,158.15,158.0,158.4,158.0,0.0009
2012-09-04,158.5,158.3,158.5,158.1,0.0022
2012-09-05,158.3,158.2,158.6,158.15,-0.0013
2012-09-06,157.9,158.3,158.3,157.8,-0.0025
2012-09-07,157.525,157.925,157.925,157.125,-0.0024
2012-09-10,157.625,157.975,157.975,157.425,0.0006
2012-09-11,157.85,157.65,158.25,157.55,0.0014000000000000002
2012-09-12,158.0,157.9,158.07,157.85,0.001
2012-09-13,157.85,158.15,158.15,157.65,-0.0009
2012-09-14,157.45,157.7,157.95,157.45,-0.0025
2012-09-17,157.85,157.55,157.85,157.55,0.0025
2012-09-18,157.73,157.35,157.77,157.35,-0.0008
2012-09-19,157.6,157.5,157.67,157.5,-0.0008
2012-09-20,157.63,157.45,157.87,157.45,0.0002
2012-09-21,157.75,157.55,158.0,157.55,0.0008
2012-09-24,157.85,157.8,158.18,157.8,0.0006
2012-09-25,157.65,157.77,157.77,157.65,-0.0013
2012-09-26,157.35,157.55,157.55,157.25,-0.0019
2012-09-27,157.25,157.25,157.3,157.15,-0.0006
2012-09-28,157.2,157.2,157.6,157.2,-0.0003
2012-10-01,157.4,157.75,157.75,157.35,0.0013
2012-10-02,157.35,157.25,157.55,157.25,-0.0003
2012-10-03,157.25,157.5,157.5,157.25,-0.0006
2012-10-04,156.75,157.25,157.25,156.45,-0.0032
2012-10-05,157.0,156.35,157.1,156.35,0.0016
2012-10-08,157.125,157.425,157.425,157.025,0.0008
2012-10-09,157.375,157.825,157.825,157.125,0.0016
2012-10-10,157.2,157.25,157.25,157.2,-0.0011
2012-10-11,157.125,157.205,157.315,157.125,-0.0005
2012-10-12,157.275,157.325,157.425,157.275,0.001
2012-10-15,157.275,157.455,157.455,157.275,0.0
2012-10-16,157.275,157.775,157.775,157.275,0.0
2012-10-17,157.57,157.57,157.57,157.42,0.0019
2012-10-18,157.275,157.525,157.525,157.275,-0.0019
2012-10-19,157.35,157.25,157.57,157.05,0.0005
2012-10-22,157.2,157.35,157.38,157.2,-0.001
2012-10-23,157.25,157.2,157.25,157.2,0.0003
2012-10-24,157.3,157.25,157.3,157.2,0.0003
2012-10-25,157.25,157.25,157.25,157.25,-0.0003
2012-10-26,157.25,157.25,157.25,157.25,0.0
2012-10-29,157.0,156.85,157.0,156.85,-0.0016
2012-10-30,157.03,157.05,157.1,157.0,0.0002
2012-10-31,157.06,157.0,157.3,156.95,0.0002
2012-11-01,156.625,157.325,157.325,156.525,-0.0028000000000000004
2012-11-02,156.8,156.35,156.8,156.25,0.0011
2012-11-05,156.925,156.525,157.425,156.525,0.0008
2012-11-06,156.925,157.325,157.325,156.925,0.0
2012-11-07,157.3,157.25,157.3,157.23,0.0024
2012-11-08,157.15,157.25,157.3,157.15,-0.001
2012-11-09,157.425,157.325,157.575,157.325,0.0017000000000000001
2012-11-12,157.84,157.25,157.84,157.25,0.0026
2012-11-13,157.875,157.825,157.875,157.425,0.0002
2012-11-14,157.7,157.9,157.97,157.7,-0.0011
2012-11-15,158.0,157.75,158.0,157.75,0.0019
2012-11-16,158.5,157.95,158.5,157.95,0.0032
2012-11-19,157.83,158.5,158.55,157.75,-0.0042
2012-11-20,158.0,158.0,158.0,157.6,0.0011
2012-11-21,157.7,157.73,157.73,157.55,-0.0019
2012-11-22,157.55,157.3,157.55,157.3,-0.001
2012-11-23,157.5,157.3,157.75,157.3,-0.0003
2012-11-26,157.4,157.25,157.8,157.15,-0.0006
2012-11-27,157.5,157.75,157.75,157.16,0.0006
2012-11-28,157.6,157.52,157.7,157.52,0.0006
2012-11-29,157.3,157.52,157.6,157.3,-0.0019
2012-11-30,157.35,157.5,157.5,157.15,0.0003
2012-12-03,157.1,157.5,157.6,157.05,-0.0016
2012-12-04,157.05,157.25,157.25,156.95,-0.0003
2012-12-05,156.95,157.25,157.35,156.95,-0.0006
2012-12-06,157.27,157.25,157.27,157.15,0.002
2012-12-07,156.95,157.15,157.15,156.95,-0.002
2012-12-10,157.025,157.225,157.225,156.975,0.0005
2012-12-11,157.45,157.15,157.5,157.05,0.0027
2012-12-12,157.675,157.225,157.825,157.225,0.0014000000000000002
2012-12-13,157.75,157.45,157.8,157.45,0.0005
2012-12-14,157.6,157.73,157.73,157.6,-0.001
2012-12-17,157.825,157.225,158.125,157.225,0.0014000000000000002
2012-12-18,157.875,157.225,158.325,157.125,0.0003
2012-12-19,157.82,158.25,158.25,157.82,-0.0003
2012-12-20,157.2,158.1,158.1,157.2,-0.0039000000000000003
2012-12-21,157.125,157.225,157.325,157.025,-0.0005
2012-12-24,157.05,157.15,157.2,157.05,-0.0005
2012-12-25,157.15,157.15,157.15,157.15,0.0006
2012-12-26,157.15,157.15,157.15,157.15,0.0
2012-12-27,157.0,157.2,157.3,157.0,-0.001
2012-12-28,156.15,157.15,157.15,156.0,-0.0054
2012-12-31,156.15,156.15,156.35,156.15,0.0
2013-01-01,156.15,156.15,156.15,156.15,0.0
2013-01-02,156.7,156.15,156.7,156.15,0.0034999999999999996
2013-01-03,156.2,156.35,156.5,156.2,-0.0032
2013-01-04,156.7,156.35,156.7,156.3,0.0032
2013-01-07,157.0,156.35,157.5,156.35,0.0019
2013-01-08,156.1,157.05,157.05,156.1,-0.005699999999999999
2013-01-09,156.45,156.3,156.72,156.26,0.0022
2013-01-10,156.125,156.225,156.525,155.875,-0.0021
2013-01-11,156.31,156.4,156.31,156.3,0.0012
2013-01-14,156.375,156.775,157.225,156.225,0.0004
2013-01-15,157.15,156.85,157.15,156.55,0.005
2013-01-16,157.3,157.25,157.33,157.2,0.001
2013-01-17,157.05,157.25,157.25,156.65,-0.0016
2013-01-18,157.1,157.17,157.17,157.1,0.0003
2013-01-21,157.0,157.25,157.25,157.0,-0.0006
2013-01-22,157.2,157.1,157.29,156.8,0.0013
2013-01-23,157.45,157.05,157.45,156.82,0.0016
2013-01-24,157.45,157.45,157.45,157.45,0.0
2013-01-25,157.025,157.525,157.525,157.025,-0.0027
2013-01-28,157.1,157.05,157.35,156.95,0.0005
2013-01-29,157.15,157.2,157.2,156.65,0.0003
2013-01-30,157.35,157.35,157.35,157.25,0.0013
2013-01-31,157.15,157.15,157.25,156.95,-0.0013
2013-02-01,157.28,157.35,157.35,156.75,0.0008
2013-02-04,157.275,157.125,157.425,157.125,0.0
2013-02-05,157.25,157.15,157.25,157.05,-0.0002
2013-02-06,157.25,156.75,157.35,156.75,0.0
2013-02-07,157.35,157.05,157.35,157.05,0.0006
2013-02-08,157.25,157.35,157.35,157.05,-0.0006
2013-02-11,157.33,157.15,157.35,157.15,0.0005
2013-02-12,157.325,157.425,157.475,157.325,0.0
2013-02-13,157.37,157.32,157.37,157.1,0.0003
2013-02-14,157.33,157.05,157.35,157.05,-0.0003
2013-02-15,157.31,157.33,157.45,157.05,-0.0001
2013-02-18,157.45,157.35,157.5,157.3,0.0009
2013-02-19,157.4,157.4,157.45,157.25,-0.0003
2013-02-20,157.33,157.25,157.33,157.15,-0.0004
2013-02-21,157.475,157.325,157.575,157.325,0.0009
2013-02-22,157.45,157.25,157.45,157.25,-0.0002
2013-02-25,157.475,157.325,157.725,157.325,0.0002
2013-02-26,157.575,157.475,158.125,157.475,0.0006
2013-02-27,158.125,157.625,158.325,157.625,0.0034999999999999996
2013-02-28,158.375,158.125,158.625,158.125,0.0016
2013-03-01,158.05,158.25,158.25,157.95,-0.0021
2013-03-04,157.375,157.925,157.925,157.325,-0.0043
2013-03-05,157.65,157.4,157.75,157.37,0.0017000000000000001
2013-03-06,158.05,157.65,158.05,157.31,0.0025
2013-03-07,157.7,158.15,158.3,157.7,-0.0022
2013-03-08,157.75,158.05,158.05,157.75,0.0003
2013-03-11,158.25,158.15,158.35,157.3,0.0032
2013-03-12,158.45,158.35,158.45,158.25,0.0013
2013-03-13,158.9,158.5,158.95,158.5,0.0028000000000000004
2013-03-14,159.53,158.98,159.76,158.95,0.004
2013-03-15,158.625,159.575,159.855,158.625,-0.005699999999999999
2013-03-18,158.65,159.15,159.25,158.65,0.0002
2013-03-19,158.65,158.81,158.85,158.55,0.0
2013-03-20,158.8,158.75,158.95,158.55,0.0009
2013-03-21,158.63,158.95,159.05,158.63,-0.0011
2013-03-22,158.25,158.55,158.55,158.25,-0.0024
2013-03-25,158.25,158.24,158.25,158.1,0.0
2013-03-26,158.35,158.3,158.35,158.25,0.0006
2013-03-27,158.21,158.25,158.35,158.15,-0.0009
2013-03-28,158.55,158.28,158.65,158.1,0.0021
2013-03-29,158.55,158.55,158.55,158.55,0.0
2013-04-01,158.575,158.175,158.575,158.175,0.0002
2013-04-02,158.5,158.45,158.5,158.35,-0.0005
2013-04-03,158.0,158.15,158.15,158.0,-0.0032
2013-04-04,157.57,158.05,158.05,157.55,-0.0027
2013-04-05,157.5,157.4,157.5,157.4,-0.0004
2013-04-08,157.6,157.6,157.6,157.5,0.0006
2013-04-09,157.65,157.4,157.65,157.4,0.0003
2013-04-10,157.4,157.65,157.65,157.4,-0.0016
2013-04-11,157.6,157.55,157.65,157.1,0.0013
2013-04-12,157.9,157.8,157.9,157.8,0.0019
2013-04-15,157.9,157.8,158.33,157.36,0.0
2013-04-16,158.1,158.3,158.3,157.45,0.0013
2013-04-17,158.4,157.45,158.4,157.45,0.0019
2013-04-18,158.5,158.45,158.9,158.45,0.0006
2013-04-19,158.63,158.65,158.65,158.55,0.0008
2013-04-22,158.8,158.3,158.8,158.2,0.0011
2013-04-23,158.7,158.75,158.85,158.7,-0.0006
2013-04-24,158.95,158.15,158.95,158.15,0.0016
2013-04-25,158.95,158.95,159.15,158.95,0.0
2013-04-26,158.65,159.15,159.2,158.65,-0.0019
2013-04-29,157.75,158.65,158.95,157.75,-0.005699999999999999
2013-04-30,158.0,158.3,158.3,157.45,0.0016
2013-05-01,158.0,158.0,158.0,158.0,0.0
2013-05-02,158.25,158.05,158.25,157.85,0.0016
2013-05-03,158.0,158.1,158.15,158.0,-0.0016
2013-05-06,157.9,157.9,158.1,157.8,-0.0006
2013-05-07,158.0,157.45,158.0,157.45,0.0006
2013-05-08,157.725,157.675,157.875,157.675,-0.0017000000000000001
2013-05-09,157.45,157.75,158.05,157.25,-0.0017000000000000001
2013-05-10,157.65,157.55,157.65,157.55,0.0013
2013-05-13,157.375,157.375,157.725,157.375,-0.0017000000000000001
2013-05-14,157.25,157.45,157.5,157.25,-0.0008
2013-05-15,157.4,157.9,157.9,157.4,0.001
2013-05-16,158.13,157.55,158.13,157.44,0.0046
2013-05-17,158.35,158.1,158.35,158.05,0.0014000000000000002
2013-05-20,158.3,158.45,158.45,158.2,-0.0003
2013-05-21,158.3,158.3,158.3,158.0,0.0
2013-05-22,158.3,158.3,158.38,158.3,0.0
2013-05-23,158.3,158.45,158.45,158.3,0.0
2013-05-24,158.0,158.2,158.2,158.0,-0.0019
2013-05-27,158.23,158.4,158.4,157.95,0.0015
2013-05-28,158.4,158.3,158.4,158.27,0.0011
2013-05-29,158.3,158.3,158.3,158.3,-0.0006
2013-05-30,158.4,158.2,158.5,158.2,0.0006
2013-05-31,158.2,158.45,158.88,158.2,-0.0013
2013-06-03,158.15,158.45,158.5,158.05,-0.0003
2013-06-04,158.55,158.25,158.55,158.25,0.0025
2013-06-05,158.6,158.6,158.7,158.3,0.0003
2013-06-06,158.9,158.4,158.9,158.4,0.0019
2013-06-07,159.7,158.8,159.7,158.8,0.005
2013-06-10,158.9,159.45,160.45,158.9,-0.005
2013-06-11,159.775,159.475,159.775,159.175,0.0055000000000000005
2013-06-12,160.05,159.55,160.06,159.55,0.0017000000000000001
2013-06-13,161.2,160.5,161.9,160.5,0.0072
2013-06-14,162.6,161.4,162.6,161.1,0.0087
2013-06-17,160.1,162.3,162.4,160.0,-0.0154
2013-06-18,160.175,160.775,160.975,159.875,0.0005
2013-06-19,159.75,160.25,160.45,159.65,-0.0027
2013-06-20,161.1,160.2,161.1,160.2,0.0085
2013-06-21,160.025,161.995,162.005,159.375,-0.0067
2013-06-24,159.8,159.7,161.6,159.5,-0.0014000000000000002
2013-06-25,160.5,159.85,160.5,159.85,0.0044
2013-06-26,161.3,160.9,161.6,160.1,0.005
2013-06-27,161.575,161.275,161.775,161.275,0.0017000000000000001
2013-06-28,162.53,161.55,162.55,161.4,0.0059
2013-07-01,161.55,162.45,162.45,161.45,-0.006
2013-07-02,160.45,161.65,161.7,160.15,-0.0068000000000000005
2013-07-03,160.1,160.55,160.62,160.1,-0.0022
2013-07-04,161.4,160.27,161.4,160.27,0.008100000000000001
2013-07-05,161.45,161.5,162.45,161.43,0.0003
2013-07-08,161.78,161.25,161.8,161.25,0.002
2013-07-09,161.7,161.83,162.04,161.47,-0.0005
2013-07-10,161.1,161.6,161.8,160.3,-0.0037
2013-07-11,161.4,161.25,161.55,160.85,0.0019
2013-07-12,161.5,161.55,161.65,161.3,0.0006
2013-07-15,161.4,160.8,161.9,160.8,-0.0006
2013-07-16,161.225,161.375,161.405,160.975,-0.0011
2013-07-17,161.375,161.075,161.475,161.075,0.0009
2013-07-18,161.3,161.5,161.7,161.2,-0.0005
2013-07-19,161.25,161.4,161.4,161.05,-0.0003
2013-07-22,161.195,161.275,161.295,160.965,-0.0003
2013-07-23,161.84,161.15,161.84,161.05,0.004
2013-07-24,160.175,161.745,161.745,159.775,-0.0103
2013-07-25,160.7,160.04,161.02,160.04,0.0033
2013-07-26,160.75,161.02,161.02,160.55,0.0003
2013-07-29,160.7,160.75,161.22,160.4,-0.0003
2013-07-30,160.78,160.59,160.83,160.59,0.0005
2013-07-31,160.6,160.63,160.66,160.3,-0.0011
2013-08-01,159.7,160.3,160.5,159.7,-0.005600000000000001
2013-08-02,160.14,159.65,160.23,159.65,0.0028000000000000004
2013-08-05,159.55,160.02,160.05,159.25,-0.0037
2013-08-06,159.56,159.25,159.6,159.15,0.0001
2013-08-07,160.08,159.56,160.15,159.56,0.0033
2013-08-08,160.05,160.05,160.05,160.05,-0.0002
2013-08-09,160.08,160.08,160.08,160.08,0.0002
2013-08-12,160.6,160.1,160.6,159.6,0.0032
2013-08-13,160.7,160.7,160.93,160.7,0.0006
2013-08-14,160.9,160.85,161.0,160.8,0.0012
2013-08-15,161.2,160.97,161.33,160.97,0.0019
2013-08-16,161.45,161.29,161.5,161.25,0.0016
2013-08-19,161.6,161.4,161.8,161.4,0.0009
2013-08-20,161.4,161.6,161.6,161.25,-0.0012
2013-08-21,161.1,161.5,161.65,161.1,-0.0019
2013-08-22,161.695,161.475,161.895,161.275,0.0037
2013-08-23,161.35,161.65,161.65,161.25,-0.0021
2013-08-26,161.39,161.76,162.0,161.39,0.0002
2013-08-27,162.0,161.45,162.0,161.34,0.0038
2013-08-28,162.175,161.975,162.325,161.975,0.0011
2013-08-29,163.6,162.16,163.7,162.1,0.0088
2013-08-30,162.15,163.35,163.55,162.15,-0.0089
2013-09-02,163.0,162.2,163.15,162.2,0.0052
2013-09-03,162.83,163.02,163.12,162.75,-0.001
2013-09-04,163.35,162.85,163.55,162.85,0.0032
2013-09-05,163.33,163.55,163.6,163.25,-0.0001
2013-09-06,163.35,163.55,164.25,162.85,0.0001
2013-09-09,162.6,163.45,164.1,162.55,-0.0046
2013-09-10,163.8,163.1,163.9,162.65,0.0074
2013-09-11,162.63,163.7,163.7,162.45,-0.0070999999999999995
2013-09-12,162.9,162.5,163.53,162.25,0.0017000000000000001
2013-09-13,161.925,162.925,163.375,161.875,-0.006
2013-09-16,162.1,162.3,162.7,162.0,0.0011
2013-09-17,162.3,162.05,162.4,161.75,0.0012
2013-09-18,162.0,162.35,162.45,161.9,-0.0018
2013-09-19,161.2,161.6,161.6,160.8,-0.0049
2013-09-20,161.08,161.35,161.35,160.5,-0.0007000000000000001
2013-09-23,159.075,160.775,160.775,159.075,-0.0124
2013-09-24,160.125,159.275,160.575,159.275,0.0066
2013-09-25,159.925,160.575,160.575,159.175,-0.0012
2013-09-26,161.325,160.075,161.875,160.075,0.0088
2013-09-27,159.9,161.25,161.73,159.15,-0.0088
2013-09-30,161.275,159.825,161.725,159.575,0.0086
2013-10-01,161.55,161.7,161.7,161.55,0.0017000000000000001
2013-10-02,161.9,161.7,162.25,161.35,0.0022
2013-10-03,161.5,161.25,161.7,161.25,-0.0025
2013-10-04,160.3,161.8,161.8,160.3,-0.0074
2013-10-07,160.3,160.3,160.4,160.05,0.0
2013-10-08,159.73,160.3,160.3,159.55,-0.0036
2013-10-09,160.3,159.75,160.4,159.75,0.0036
2013-10-10,160.7,160.3,160.88,160.3,0.0025
2013-10-11,160.1,160.8,160.8,160.1,-0.0037
2013-10-14,160.1,160.1,160.85,159.6,0.0
2013-10-15,160.15,160.05,160.15,160.05,0.0003
2013-10-16,160.15,160.05,160.15,160.05,0.0
2013-10-17,159.775,160.075,160.725,159.125,-0.0023
2013-10-18,159.9,159.95,160.05,159.45,0.0008
2013-10-21,159.9,159.8,160.5,159.25,0.0
2013-10-22,159.5,159.45,160.1,159.38,-0.0025
2013-10-23,158.9,159.59,159.59,158.85,-0.0038
2013-10-24,158.83,159.33,159.33,158.55,-0.0004
2013-10-25,158.6,159.33,159.33,158.55,-0.0014000000000000002
2013-10-28,158.55,158.65,158.7,158.2,-0.0003
2013-10-29,159.3,159.05,159.4,158.7,0.004699999999999999
2013-10-30,158.87,159.05,159.35,158.65,-0.0027
2013-10-31,158.8,158.8,159.18,158.2,-0.0004
2013-11-01,158.73,158.55,158.73,158.55,-0.0004
2013-11-04,158.5,158.65,158.8,158.4,-0.0014000000000000002
2013-11-05,158.55,158.25,158.55,157.85,0.0003
2013-11-06,158.37,158.55,158.85,158.25,-0.0011
2013-11-07,158.5,158.5,159.05,158.4,0.0008
2013-11-08,158.4,158.62,158.65,158.4,-0.0006
2013-11-11,159.0,158.8,159.15,158.65,0.0038
2013-11-12,158.98,159.0,159.05,158.73,-0.0001
2013-11-13,159.55,159.06,159.55,159.05,0.0036
2013-11-14,159.17,159.55,159.7,159.05,-0.0024
2013-11-15,158.7,159.3,159.3,158.6,-0.003
2013-11-18,159.03,158.91,159.03,158.85,0.0021
2013-11-19,158.93,158.7,159.29,158.7,-0.0006
2013-11-20,158.95,159.05,159.05,158.65,0.0001
2013-11-21,158.93,158.91,159.0,158.7,-0.0001
2013-11-22,158.61,158.7,158.85,158.55,-0.002
2013-11-25,158.65,158.7,158.8,158.2,0.0003
2013-11-26,158.65,158.75,158.9,158.6,0.0
2013-11-27,158.85,158.75,159.05,158.48,0.0013
2013-11-28,158.6,158.5,158.9,158.4,-0.0016
2013-11-29,158.4,158.35,158.85,158.2,-0.0013
2013-12-02,158.48,158.3,158.62,158.3,0.0005
2013-12-03,158.05,158.55,158.55,157.9,-0.0027
2013-12-04,158.35,158.4,158.55,158.05,0.0019
2013-12-05,158.75,158.25,158.75,158.15,0.0025
2013-12-06,158.25,158.8,158.8,158.05,-0.0031
2013-12-09,158.35,158.55,158.9,158.15,0.0006
2013-12-10,158.14,158.5,158.65,158.05,-0.0013
2013-12-11,158.49,158.15,159.0,158.13,0.0022
2013-12-12,158.48,158.54,158.8,158.2,-0.0001
2013-12-13,158.85,158.5,158.85,158.4,0.0023
2013-12-16,158.5,158.75,159.15,158.5,-0.0022
2013-12-17,159.02,158.55,159.05,158.4,0.0033
2013-12-18,159.92,159.05,159.95,159.05,0.005699999999999999
2013-12-19,158.25,159.9,160.9,158.25,-0.0104
2013-12-20,158.9,158.35,159.78,158.25,0.0040999999999999995
2013-12-23,159.55,159.2,159.9,159.05,0.0040999999999999995
2013-12-24,159.45,159.65,160.05,159.45,-0.0006
2013-12-25,159.45,159.45,159.45,159.45,0.0
2013-12-26,159.85,159.85,159.85,159.85,0.0025
2013-12-27,160.45,159.8,160.55,159.8,0.0038
2013-12-30,161.19,160.45,161.19,160.45,0.0046
2013-12-31,159.95,160.35,160.65,159.2,-0.0077
2014-01-01,159.95,159.95,159.95,159.95,0.0
2014-01-02,158.8,160.1,160.1,158.1,-0.0072
